epoch,oracle_batch_size,oracle_latency_ms,rust_scoring_time_ms,parquet_write_ms,parquet_read_ms,reward_mean,reward_std,invalid_reward_count,duplicate_smiles_count
36,64,465.7624850515276,464.30266194511205,0.5235360004007816,0.8704860229045153,0.644864022731781,0.34474635124206543,0,0
37,64,465.0844589341432,463.71728694066405,0.4800299648195505,0.830368953756988,0.6796360611915588,0.3977821469306946,0,0
38,64,470.6479380838573,469.3013899959624,0.43413799721747637,0.8576279506087303,0.6815547347068787,0.49909186363220215,0,0
39,64,470.6905259517953,469.2447000415996,0.5260750185698271,0.8564150193706155,0.7436861395835876,0.4852377772331238,0,0
40,64,461.1607550177723,459.77801899425685,0.4830330144613981,0.8420379599556327,0.7509164214134216,0.5145090222358704,0,0
41,64,454.2574770748615,452.8723160037771,0.44195307418704033,0.8884920971468091,0.7432593703269958,0.5200464725494385,0,0
42,64,469.98794900719076,468.52106892038137,0.5426239222288132,0.8642460452392697,0.7739317417144775,0.5502522587776184,0,0
43,64,457.3764529777691,455.96993702929467,0.4620009567588568,0.884479028172791,0.672427237033844,0.43034371733665466,0,0
44,64,468.6297990847379,467.19589398708194,0.4934620810672641,0.8796059992164373,0.7283968925476074,0.46654725074768066,0,0
45,64,468.43137498945,467.02651400119066,0.4476390313357115,0.9039610158652067,0.6700904369354248,0.3882457911968231,0,0
46,64,460.05009196233004,458.6479780264199,0.43966900557279587,0.9088530205190182,0.6642768383026123,0.3560039699077606,0,0
47,64,471.74864099361,470.34676803741604,0.4869629628956318,0.8475920185446739,0.8117902278900146,0.6292405724525452,0,0
48,64,464.58214498125017,463.2240850478411,0.47395401634275913,0.831158016808331,0.7311530113220215,0.4278477132320404,0,0
49,64,468.69518200401217,467.3357589635998,0.45754609163850546,0.851746997795999,0.8448266386985779,0.6158713698387146,0,0
50,64,465.4506309889257,464.0899070072919,0.48435095231980085,0.8161519654095173,0.664835512638092,0.4410356879234314,0,0
51,64,468.56652095448226,467.1009269077331,0.4906479734927416,0.9114230051636696,0.7840594053268433,0.5103720426559448,0,0
52,64,470.681939041242,469.28430593106896,0.4677490796893835,0.8623329922556877,0.7240247130393982,0.43237918615341187,0,0
