epoch,oracle_batch_size,oracle_latency_ms,rust_scoring_time_ms,parquet_write_ms,parquet_read_ms,reward_mean,reward_std,invalid_reward_count,duplicate_smiles_count
52,64,1094.7451089741662,1093.1046729674563,0.51172508392483,1.0601270478218794,4.077467918395996,1.9761275053024292,0,0
53,64,1150.88137506973,1099.3091999553144,0.5385529948398471,1.0853669373318553,3.63071346282959,1.4601857662200928,0,0
54,64,1103.5220000194386,1101.905862102285,0.48491801135241985,1.0606960859149694,4.103403568267822,1.7669870853424072,0,0
55,64,1118.6057389713824,1116.9314729049802,0.5113689694553614,1.1031629983335733,4.041045665740967,1.6442607641220093,0,0
56,64,1108.5762429283932,1106.8580619757995,0.5410800222307444,1.1087990133091807,4.421660423278809,2.8409934043884277,0,0
57,64,1099.9544059159234,1098.3720590593293,0.4719439893960953,1.0438530007377267,3.8280975818634033,2.7275335788726807,0,0
58,64,1146.7565710190684,1094.814716023393,50.77337205875665,1.091653946787119,3.9275598526000977,1.6450101137161255,0,0
59,64,1100.0538639491424,1098.4486979432404,0.47083699610084295,1.0825039353221655,3.4738025665283203,1.4327739477157593,0,0
60,64,1118.158722994849,1116.5619100211188,0.45424699783325195,1.0851540137082338,3.6428046226501465,1.4581822156906128,0,0
61,64,1110.5882710544392,1109.0851010521874,0.4472800064831972,1.0024260263890028,3.751462936401367,1.8768017292022705,0,0
62,64,1110.1198950782418,1108.3924430422485,0.5479209357872605,1.1115169618278742,3.779916524887085,1.9792416095733643,0,0
63,64,1148.0172589654103,1096.0381909972057,50.83597102202475,1.0720069985836744,3.545074462890625,1.4534696340560913,0,0
64,64,1090.1017530122772,1088.4941740659997,0.492171966470778,1.059188973158598,3.902880907058716,1.785294532775879,0,0
65,64,1120.0214800192043,1118.2818479137495,0.58707594871521,1.083528040908277,3.513139486312866,1.4070913791656494,0,0
66,64,1096.614849055186,1094.939477974549,0.509507954120636,1.105892937630415,3.909214735031128,1.554094910621643,0,0
67,64,1099.5400759857148,1097.96173509676,0.44254004023969173,1.0815400164574385,4.218719959259033,3.079192876815796,0,0
68,64,1100.6499259965494,1098.9301709923893,0.5521260900422931,1.099941087886691,3.8675289154052734,1.9830176830291748,0,0
69,64,1097.9482680559158,1096.3846240192652,0.41531596798449755,1.094331033527851,3.710771322250366,1.8638015985488892,0,0
70,64,1115.6506789848208,1114.00561791379,0.4778680158779025,1.0993699543178082,3.956686019897461,1.6540415287017822,0,0
71,64,1108.3034259499982,1106.7241240525618,0.4605930298566818,1.057896064594388,4.408942222595215,3.0417919158935547,0,0
72,64,1105.9034860227257,1104.254581965506,0.5044509889557958,1.0743869934231043,3.8756790161132812,1.8134981393814087,0,0
73,64,1142.4209090182558,1090.905356919393,0.4996249917894602,1.0353480465710163,3.7965941429138184,1.531369686126709,0,0
74,64,1099.4489809963852,1097.8033170104027,0.47810201067477465,1.1012539034709334,4.5638227462768555,2.945401906967163,0,0
75,64,1112.7208219841123,1110.9632549341768,0.5915840156376362,1.0940930806100368,3.8953280448913574,1.672502875328064,0,0
76,64,1099.6502429479733,1098.0414800578728,0.5064510041847825,1.0347580537199974,3.6324009895324707,1.5639599561691284,0,0
77,64,1101.8404079368338,1100.254331016913,0.4294340033084154,1.1035359930247068,4.02910041809082,1.8356856107711792,0,0
78,64,1152.926026028581,1101.0072820354253,50.791356014087796,1.055138069204986,3.4909818172454834,1.43415105342865,0,0
79,64,1103.4307850059122,1101.8573580076918,0.4507760750129819,1.0629580356180668,3.4665606021881104,1.194959282875061,0,0
80,64,1113.5978649836034,1111.999100074172,0.495161977596581,1.0449839755892754,4.468470096588135,2.821215867996216,0,0
81,64,1104.6137230005115,1103.067465010099,0.43745595030486584,1.0537680936977267,3.912416934967041,1.8955585956573486,0,0
82,64,1099.9996250029653,1098.3804099960253,0.4833251005038619,1.0678339749574661,4.062060356140137,1.886235237121582,0,0
83,64,1151.6972429817542,1099.7535180067644,50.81496702041477,1.058498048223555,4.303325176239014,1.9425654411315918,0,0
84,64,1101.2850840343162,1099.4473139289767,0.4954650066792965,1.2875839602202177,4.0137457847595215,2.0594964027404785,0,0
85,64,1108.3757899468765,1106.8686000071466,0.4323979374021292,1.0215450311079621,4.0604352951049805,1.5965923070907593,0,0
86,64,1098.236051038839,1096.4677790179849,0.5781919462606311,1.1215999256819487,4.089134216308594,2.2247962951660156,0,0
87,64,1099.1674879333004,1097.5148470606655,0.4751679953187704,1.1097360402345657,3.7471165657043457,1.983687162399292,0,0
88,64,1123.2883260818198,1094.9663369683549,27.16672292444855,1.086395001038909,4.286036014556885,2.0150649547576904,0,0
89,64,1102.0429659401998,1100.328230066225,0.5163589958101511,1.1287209345027804,4.598973274230957,3.773674964904785,0,0
90,64,1119.892431073822,1118.2706820545718,0.4791689570993185,1.0798199800774455,4.029868125915527,1.856685757637024,0,0
91,64,1103.4531990299001,1101.7956599825993,0.48664899077266455,1.11208891030401,3.8461334705352783,1.7389376163482666,0,0
92,64,1104.8272780608386,1103.2102389726788,0.4433899885043502,1.1193089885637164,4.071995258331299,1.8151549100875854,0,0
93,64,1159.546851995401,1107.471044990234,50.907857017591596,1.0992339812219143,4.251166820526123,2.6563477516174316,0,0
94,64,1108.8939959881827,1107.2241970105097,0.4658689722418785,1.135451951995492,4.287450313568115,2.4896113872528076,0,0
95,64,1089.7388349985704,1088.0631069885567,0.4796909634023905,1.1325730010867119,3.711916923522949,1.4966305494308472,0,0
96,64,1107.222824008204,1105.4770010523498,0.5490380572155118,1.131310942582786,3.9626827239990234,2.1842806339263916,0,0
97,64,1098.2073829509318,1096.5248299762607,0.5089910700917244,1.1189020005986094,4.1896820068359375,1.9523617029190063,0,0
98,64,1146.3444780092686,1094.5227950578555,50.69793399889022,1.060429960489273,4.229230880737305,2.5142760276794434,0,0
99,64,1104.9203550210223,1103.253545006737,0.5281149642542005,1.070789061486721,3.512141227722168,1.3126288652420044,0,0
100,64,1124.031087034382,1122.3172389436513,0.5605079932138324,1.08219007961452,3.847489356994629,1.6357660293579102,0,0
101,64,1098.2811009744182,1096.473854035139,0.6122209597378969,1.1202000314369798,3.828368663787842,1.5776722431182861,0,0
102,64,1114.220436080359,1112.535637919791,0.5099329864606261,1.1074780486524105,3.885364055633545,1.8645318746566772,0,0
103,64,1150.3204689361155,1098.2373749138787,50.932334968820214,1.070900005288422,3.7857487201690674,1.6523069143295288,0,0
104,64,1089.5441879983991,1087.847572984174,0.562167027965188,1.0725429747253656,3.7184195518493652,1.8994849920272827,0,0
105,64,1113.3118260186166,1111.6772729437798,0.5245739594101906,1.0456599993631244,4.021909713745117,1.6829545497894287,0,0
106,64,1101.8122539389879,1100.0032619340345,0.6033970275893807,1.1377009795978665,3.9554643630981445,1.7789033651351929,0,0
107,64,1101.8126429989934,1100.0891641015187,0.5622390890493989,1.090880949050188,4.112294673919678,1.6844191551208496,0,0
108,64,1101.0806380072609,1099.464154918678,0.4709569038823247,1.080246060155332,3.7181897163391113,2.4065635204315186,0,0
109,64,1105.1905000349507,1103.5100519657135,0.49321597907692194,1.132439007051289,4.382274627685547,1.924228310585022,0,0
110,64,1128.4030289389193,1126.759567996487,0.4990199813619256,1.080291927792132,3.7293102741241455,1.5379997491836548,0,0
111,64,1100.3720129374415,1098.688934929669,0.49148593097925186,1.1116910027340055,3.8719799518585205,1.746424913406372,0,0
112,64,1103.9014250272885,1102.2064030403271,0.48826599959284067,1.1206129565835,4.14271354675293,2.039323568344116,0,0
113,64,1160.689874086529,1108.6664299946278,50.80020905006677,1.1279529426246881,3.979612112045288,1.8731878995895386,0,0
114,64,1099.8300110222772,1098.2329909456894,0.4718239651992917,1.0514520108699799,3.9804913997650146,1.987800121307373,0,0
115,64,1120.7368180621415,1119.0707019995898,0.48018305096775293,1.1145159369334579,3.757584571838379,1.57747483253479,0,0
116,64,1100.151267950423,1098.4450040850788,0.572814024053514,1.064470037817955,3.5583393573760986,1.6271926164627075,0,0
117,64,1091.2556409602985,1089.5330719649792,0.5839519435539842,1.0734149254858494,3.80656361579895,1.6210240125656128,0,0
118,64,1148.567638010718,1096.439111046493,50.9041779441759,1.1545929592102766,3.6636228561401367,1.9038965702056885,0,0
119,64,1104.2376259574667,1102.6249359128997,0.5070569459348917,1.0427350644022226,3.5414042472839355,1.694602370262146,0,0
120,64,1132.9692750005051,1131.2899829354137,0.5791259463876486,1.0291909566149116,3.8233470916748047,1.6218414306640625,0,0
121,64,1094.2683489993215,1092.637326917611,0.4970650188624859,1.0663990397006273,3.642223358154297,1.491755723953247,0,0
122,64,1105.9321059146896,1104.2858739383519,0.557938008569181,1.0210670297965407,3.8967132568359375,1.6009563207626343,0,0
123,64,1160.4014359181747,1108.4586230572313,50.76646199449897,1.0961060179397464,4.335358619689941,2.374019145965576,0,0
124,64,1100.2789199119434,1098.6757481005043,0.5085369339212775,1.0408189846202731,4.428709983825684,1.6685270071029663,0,0
125,64,1112.4001289717853,1110.67152407486,0.5598349962383509,1.1086700251325965,4.209877967834473,1.8793466091156006,0,0
126,64,1102.7800750453025,1100.858233985491,0.5673300474882126,1.2280949158594012,3.821101427078247,1.7287057638168335,0,0
127,64,1102.9255479807034,1101.224560989067,0.5571900401264429,1.0773029644042253,3.719712734222412,1.577986240386963,0,0
128,64,1155.4621279938146,1103.3944479422644,50.90087791904807,1.0975829791277647,4.383949279785156,1.8684523105621338,0,0
129,64,1107.6275820378214,1105.8364249765873,0.5704680224880576,1.151515985839069,3.9173214435577393,1.6498982906341553,0,0
130,64,1128.0565380584449,1126.4214450493455,0.5105059826746583,1.0709490161389112,3.568118095397949,1.4816482067108154,0,0
131,64,1106.5400829538703,1104.9331310205162,0.4769110819324851,1.0613190243020654,4.342781066894531,3.2526581287384033,0,0
132,64,1107.1462510153651,1105.3524600574747,0.5811289884150028,1.133174984715879,3.951209783554077,2.0661532878875732,0,0
133,64,1147.361124982126,1095.3910200623795,50.797868985682726,1.09679508022964,3.877723217010498,1.724786639213562,0,0
134,64,1096.7610799707472,1095.1029839925468,0.49110292457044125,1.0961430380120873,3.8777129650115967,1.7262223958969116,0,0
135,64,1117.8651199443266,1116.175953997299,0.5519819678738713,1.0694710072129965,3.5641560554504395,1.4369289875030518,0,0
136,64,1102.2119879489765,1100.6049800198525,0.5167120834812522,1.0262229479849339,4.433885097503662,2.5166473388671875,0,0
137,64,1106.8567929323763,1105.2209879271686,0.5088179605081677,1.0701509891077876,3.6973750591278076,1.5804922580718994,0,0
138,64,1153.9398359600455,1101.7733360640705,50.95107899978757,1.1469799792394042,4.118422031402588,2.190220355987549,0,0
139,64,1104.8546748934314,1103.310416918248,0.4469730192795396,1.039839000441134,4.319496154785156,3.208735227584839,0,0
140,64,1119.3842450156808,1117.7229459863156,0.5344250239431858,1.060349983163178,3.94565486907959,1.4730958938598633,0,0
141,64,1096.495913923718,1094.790110946633,0.4950880538672209,1.1457150103524327,3.8468899726867676,3.767915964126587,0,0
142,64,1107.242861064151,1105.6082919239998,0.5066730082035065,1.064311945810914,4.287237644195557,2.5038442611694336,0,0
143,64,1154.8231219640002,1102.8913229238242,50.76287500560284,1.1006189743056893,3.8039727210998535,1.6658518314361572,0,0
144,64,1105.9724850347266,1104.2629410512745,0.5037069786339998,1.134364982135594,4.35545539855957,2.0229125022888184,0,0
145,64,1117.1647530281916,1115.4272169806063,0.5886310245841742,1.0781200835481286,3.803088903427124,2.22935152053833,0,0
146,64,1097.0072619384155,1095.354939927347,0.4994689952582121,1.0895439190790057,3.972066879272461,2.3173813819885254,0,0
147,64,1101.4601769857109,1099.0816720295697,1.18217000272125,1.122936955653131,3.7318389415740967,1.5897512435913086,0,0
148,64,1142.153681954369,1090.1172009762377,50.80949398688972,1.1482900008559227,3.618638753890991,1.8627138137817383,0,0
149,64,1094.0933900419623,1092.4060490215197,0.5199470324441791,1.1135409586131573,3.5852975845336914,1.4333457946777344,0,0
150,64,1118.1499230442569,1116.5012510027736,0.49512204714119434,1.0768709471449256,3.9243388175964355,1.964819312095642,0,0
151,64,1111.3332189852372,1109.7388960188255,0.49393600784242153,1.032412052154541,4.214457035064697,2.1201303005218506,0,0
152,64,1111.811809008941,1110.2413929766044,0.5140119465067983,1.0043050860986114,4.009130001068115,1.6578694581985474,0,0
153,64,1151.790868025273,1099.6616539778188,50.9539240738377,1.0976960184052587,3.992238998413086,1.5731885433197021,0,0
154,64,1103.0384859768674,1101.3952390057966,0.5046459846198559,1.085310010239482,3.708963394165039,1.510489821434021,0,0
155,64,1115.9956849878654,1114.3043140182272,0.5857748910784721,1.038842019625008,3.4998106956481934,1.3696811199188232,0,0
156,64,1104.2403730098158,1102.6122369803488,0.4938779165968299,1.0716690449044108,3.942694664001465,1.6995152235031128,0,0
157,64,1090.3292179573327,1088.6296229436994,0.4812919069081545,1.1521020205691457,4.199157238006592,1.9148668050765991,0,0
158,64,1152.2331199375913,1100.2999900374562,50.75373291037977,1.1130250059068203,3.790985584259033,1.673917531967163,0,0
159,64,1095.5851660110056,1093.902324908413,0.4955540644004941,1.1302229249849916,3.6612679958343506,1.4841232299804688,0,0
160,64,1115.5841030413285,1113.920507952571,0.524503062479198,1.0739709250628948,3.8847367763519287,1.7590487003326416,0,0
161,64,1093.3024969417602,1091.5998199488968,0.5477160448208451,1.086444011889398,3.8084487915039062,1.3559291362762451,0,0
162,64,1100.3169839968905,1098.6923400778323,0.5320120835676789,1.0299419518560171,3.6886870861053467,1.3330951929092407,0,0
163,64,1147.341550909914,1095.4715419793501,50.75789405964315,1.0468889959156513,3.569018840789795,1.3159483671188354,0,0
164,64,1093.4598169988021,1091.7328159557655,0.5765550304204226,1.0845019714906812,3.6709022521972656,1.394102931022644,0,0
165,64,1121.8346320092678,1120.1699330704287,0.571278971619904,1.0283340234309435,4.261486053466797,2.2220373153686523,0,0
166,64,1100.6623860448599,1098.932788008824,0.5910089239478111,1.072951010428369,3.900322437286377,1.6099358797073364,0,0
167,64,1095.2901310520247,1093.7102941097692,0.5040940595790744,1.0138890938833356,3.7943923473358154,1.960370659828186,0,0
168,64,1149.1504759760574,1097.31436194852,50.78430299181491,0.9746711002662778,3.7579360008239746,1.8016382455825806,0,0
169,64,1104.385937913321,1102.66031709034,0.5900480318814516,1.0685360757634044,3.7761495113372803,1.7192343473434448,0,0
170,64,1112.5821609748527,1110.7558130752295,0.6778460228815675,1.0772040113806725,4.01931619644165,1.6472351551055908,0,0
171,64,1100.1281399512663,1098.4254620270804,0.5798139609396458,1.050524995662272,3.97829270362854,2.07094669342041,0,0
172,64,1091.6753319324926,1089.995586895384,0.4896479658782482,1.121256034821272,3.8269996643066406,1.86320960521698,0,0
173,64,1146.1445780005306,1094.1751409554854,50.81089399755001,1.0862150229513645,4.000837326049805,2.5697128772735596,0,0
174,64,1098.5158210387453,1096.8339178944007,0.498158042319119,1.0926129762083292,4.0221710205078125,1.9940948486328125,0,0
175,64,1090.0885380106047,1088.4364090161398,0.4906260874122381,1.0917920153588057,4.040882587432861,1.6437397003173828,0,0
176,64,1101.9796770997345,1100.395816960372,0.4686960019171238,1.0490829590708017,3.4177751541137695,1.2170138359069824,0,0
177,64,1106.302640051581,1104.597021942027,0.5669930251315236,1.0705459862947464,3.6801490783691406,1.498193383216858,0,0
178,64,1146.497261011973,1094.506670953706,50.80270499456674,1.114032929763198,4.243177890777588,3.4971256256103516,0,0
179,64,1098.8388130208477,1097.1773701021448,0.571677926927805,1.0234129149466753,3.585265874862671,1.46231210231781,0,0
180,64,1123.9435719326138,1122.3677099915221,0.438328948803246,1.0857220040634274,3.792044162750244,1.6019513607025146,0,0
181,64,1099.6877850266173,1097.9764540679753,0.5577059928327799,1.084543066099286,3.5424537658691406,1.381329894065857,0,0
182,64,1093.0155349196866,1091.2835149792954,0.586453010328114,1.0776730487123132,4.181695938110352,2.8412961959838867,0,0
183,64,1154.0486779995263,1102.026040898636,50.839092931710184,1.1148860212415457,3.889248847961426,2.0498580932617188,0,0
184,64,1102.72496601101,1101.1743119452149,0.42780302464962006,1.0711849899962544,3.623917579650879,1.290359616279602,0,0
185,64,1121.8086809385568,1119.9879830237478,0.5935869412496686,1.1615630937740207,3.934196949005127,1.481567144393921,0,0
186,64,1108.7536620907485,1106.9832389475778,0.5818309728056192,1.1192390229552984,3.5125226974487305,1.358484148979187,0,0
187,64,1113.981170929037,1112.400847952813,0.5063660209998488,1.0054029989987612,3.6785335540771484,1.5777119398117065,0,0
188,64,1102.0373839419335,1100.2899130107835,0.5831150338053703,1.0982960229739547,4.314479351043701,2.364731550216675,0,0
189,64,1105.0764069659635,1103.204524028115,0.7828669622540474,1.0191119508817792,3.6820080280303955,1.6013838052749634,0,0
190,64,1118.6321909772232,1116.9669550145045,0.5186460912227631,1.0718369157984853,3.9271457195281982,1.787682056427002,0,0
191,64,1107.4041360989213,1105.6681589689106,0.5864669801667333,1.08829396776855,3.911437511444092,1.7063665390014648,0,0
192,64,1112.730224034749,1111.0077269840986,0.5489039467647672,1.1090360349044204,3.6141927242279053,1.4018675088882446,0,0
193,64,1160.7689110096544,1108.809842960909,50.803098012693226,1.0833879932761192,3.593015432357788,1.3575363159179688,0,0
194,64,1109.5098599325866,1107.845816994086,0.5011569010093808,1.0952780721709132,4.374823570251465,2.1976206302642822,0,0
195,64,1118.8357999781147,1117.1481769997627,0.453361077234149,1.1788120027631521,4.012914180755615,1.4504566192626953,0,0
196,64,1099.4439240312204,1097.845167038031,0.48114790115505457,1.0526870610192418,3.9750113487243652,1.6449397802352905,0,0
197,64,1093.9323300262913,1092.1545629389584,0.6203349912539124,1.0758149437606335,3.802389144897461,1.6428020000457764,0,0
198,64,1162.1975570451468,1110.1149510359392,50.954526057466865,1.0516420006752014,3.8494138717651367,1.6323542594909668,0,0
199,64,1095.7917020423338,1094.1801519365981,0.528226955793798,1.0187739972025156,3.6872243881225586,1.2728815078735352,0,0
200,64,1101.184946950525,1099.7032900340855,0.42447797022759914,1.0032979771494865,3.9170305728912354,1.707271933555603,0,0
